_id,text
1613066895565160450,"[""0900"",""app"",""check"",""end"",""expected"",""highland"",""journey"",""line"",""midday"",""morning"",""note"",""parts"",""place"",""please"",""remain"",""restrictions"",""speed"",""theyll"",""west""]"
1613067003262124033,"[""ambitions"",""briefing"",""end"",""failure"",""launch"",""space"",""spell"",""uks""]"
1613067359463346177,"[""#UAE"",""#UAEbudget2023"",""8th"",""bin"",""budget"",""chairs"",""committee"",""deputy"",""dubai"",""finance"",""general"",""maktoum"",""meeting"",""minister"",""mohammed"",""prime"",""rashid"",""ruler"",""sheikh""]"
1613067434126188545,"[""breakthrough"",""cent"",""offered"",""pay"",""per"",""rise"",""staff"",""strike"",""ten"",""train""]"
1613067621552869376,"[""discussions"",""end"",""focus"",""political"",""protocol"",""stalemate"",""stormont""]"
1613067699440984090,"[""ambulance"",""dispute"",""pay"",""strike"",""wales"",""wednesday"",""workers""]"
1613067735776522241,"[""allegations"",""berejiklian"",""complex"",""corruption"",""due"",""election"",""former"",""gladys"",""icac"",""nature"",""new"",""premier"",""released"",""report"",""south"",""state"",""wales""]"
1613067937321046018,"[""#AntiquesRoadshow"",""bond"",""expert"",""james"",""needs"",""poster"",""risque"",""roadshow"",""saved"",""warns""]"
1613067953091616768,"[""accommodation"",""children"",""englands"",""homeless"",""living"",""london"",""temporary""]"
1613068031034527747,"[""#India"",""#InvestMP"",""#NewsAlert"",""confidence"",""economy"",""global"",""india"",""invest"",""madhya"",""minister"",""pradesh"",""prime"",""says"",""speaking"",""summit"",""unprecedented""]"
1613068045840252928,"[""fail"",""fans"",""island"",""photoshop"",""spotted"",""unfortunate""]"
1613068065004195843,"[""#7NEWS"",""airport"",""authorities"",""called"",""counter"",""deadly"",""heathrow"",""investigate"",""londons"",""national"",""package"",""police"",""potentially"",""security"",""seized"",""uranium""]"
1613068072029683712,"[""#BBCBreakfast"",""bbc"",""big"",""bland"",""cancer"",""hang"",""headphones"",""lauren"",""living"",""moss"",""podcast"",""presenters"",""ready"",""spoke"",""steve""]"
1613068374807920641,"[""#OWASP"",""#appsec"",""#cybersecurity"",""#devsecops"",""#infosec"",""100"",""access"",""apps"",""appsec"",""check"",""class"",""dublin"",""free"",""future"",""hacking"",""hands"",""including"",""lifetime"",""modern"",""register"",""support"",""today"",""unlimited"",""updates"",""web""]"
1613068440712974350,"[""#NORTHWALES"",""#court"",""damaged"",""ebbs"",""feeling"",""goods"",""left"",""like"",""thomas"",""victim""]"
